0.00016903085094570333   51825849095668.82   51828956367438.06   51832226485003.79   51832227038610.13   51851358653008.73   51851367535192.016   51883245599683.61   51883290776583.016   51927887325028.445   51928031071017.44   51985283829043.234   51985637953839.9   52055435111727.984   52056178102957.04   52138341173082.68   52139738643992.836   52234002013107.33   52236432176114.58   52342417631801.94   52346402247797.41   52463588029166.49   52469826379257.71   
0.00033806170189140666   25863196746247.438   25864745414672.2   25866354813046.676   25866355090741.57   25875829013444.395   25875833468815.65   25891619347440.586   25891642008322.113   25913725815035.26   25913797917595.316   25942148416228.41   25942326041177.254   25976887151020.04   25977259818659.492   26017942019410.14   26018642938997.168   26065313021398.72   26066531856061.754   26119000156985.785   26120998530068.605   26179003426171.32   26182131942612.945   
0.00050709255283711   17186979033391.094   17188005973725.172   17189050525444.9   17189050711577.705   17195265001606.32   17195267987917.842   17205622461875.352   17205637650613.12   17220122906251.994   17220171232872.479   17238766334736.252   17238885384181.312   17261552747328.12   17261802510769.943   17288482144027.602   17288951880424.629   17319554524834.695   17320371302460.996   17354769889749.402   17356108959289.395   17394128238771.72   17396224420690.707   
0.0006761234037828133   12832483301936.328   12833247748825.111   12834001568757.447   12834001709429.27   12838556369220.81   12838558626128.95   12846147703326.41   12846159181993.12   12856775571074.252   12856812092118.969   12870439972464.334   12870529936021.67   12887140907496.658   12887329639293.588   12906878376171.22   12907233304249.943   12929652378488.021   12930269473003.36   12955462914447.066   12956474505293.625   12984309984048.352   12985893343676.28   
0.0008451542547285167   10206802832757.11   10207408497709.178   10207981395057.49   10207981508723.465   10211517081958.63   10211518905561.943   10217409893460.535   10217419168081.262   10225659829563.201   10225689336960.094   10236266890266.625   10236339573024.564   10249231075570.814   10249383543927.234   10264552385475.764   10264839090767.248   10282230819981.473   10282729241746.07   10302266379087.945   10303083318722.22   10324659062795.18   10325937553991.793   
0.00101418510567422   8445664855223.087   8446163612788.674   8446610665529.013   8446610761431.872   8449448096446.789   8449449635036.347   8454177147976.417   8454184972788.077   8460797820117.896   8460822713703.122   8469310112871.226   8469371426835.528   8479714026236.407   8479842634894.616   8492009560213.438   8492251371915.999   8506196714802.321   8506617031244.8   8522275490003.057   8522964292057.076   8540245885815.642   8541323638085.943   
0.0011832159566199233   7178691602443.032   7179113114762.812   7179465975645.82   7179466059082.008   7181789095254.187   7181790433806.428   7185660961268.128   7185667768472.195   7191081573687.647   7191103228619.487   7198050932512.743   7198104265315.293   7206569037743.416   7206680893951.937   7216635889379.664   7216846174446.748   7228251487421.49   7228616941417.03   7241415831868.893   7242014602816.82   7256128922721.872   7257065589396.812   
0.0013522468075656267   6220715498315.391   6221078324248.29   6221356959513.192   6221357033807.314   6223281343106.596   6223282534960.792   6226488649095.602   6226494709977.97   6230978877480.21   6230998156901.72   6236752028260.422   6236799506138.228   6243808101436.235   6243907665843.012   6252147097007.65   6252334244329.3   6261769014974.669   6262094192358.788   6272673855337.29   6273206506498.388   6284861618095.512   6285694627320.366   
0.00152127765851133   5468884153220.365   5469200685652.834   5469418591158.633   5469418658540.473   5471021904973.434   5471022985903.174   5473694094664.77   5473699591166.942   5477435160232.64   5477452643002.191   5482245101677.043   5482288150504.0   5488123918997.981   5488214182774.985   5495071612195.454   5495241246668.839   5503088181269.46   5503382861154.915   5512173626220.001   5512656187143.846   5522327947047.076   5523082386449.339   
0.0016903085094570334   4861502303963.409   4861781238380.6455   4861948046572.968   4861948108615.504   4863285274401.644   4863286269642.937   4865513987449.437   4865519047916.047   4868634185716.347   4868650280152.879   4872645869202.373   4872685494712.906   4877549037907.518   4877632110707.634   4883343691831.778   4883499780275.049   4890029830975.156   4890300908998.088   4897607455337.651   4898051227436.881   4906076564919.264   4906770119282.059   
0.0018593393604027367   4359323553349.6987   4359571234244.6143   4359694135025.2617   4359694192883.183   4360805880051.95   4360806808129.5186   4362658788429.764   4362663507069.9497   4365252860158.7036   4365267865966.7583   4368588095238.769   4368625035589.0566   4372664493669.9595   4372741923733.483   4377482055452.276   4377627508724.4907   4383040780585.718   4383293316064.283   4389340669070.285   4389753942766.7305   4396381720905.978   4397027360850.484   
0.00202837021134844   3936196194705.719   3936417400898.8716   3936501969349.7173   3936502023898.0693   3937419293281.711   3937420168233.661   3938948166501.7007   3938952614705.0957   3941088589009.686   3941102733287.189   3943840560805.6675   3943875375286.872   3947204081889.6445   3947277042191.3296   3951179152261.6177   3951316175422.589   3955765771921.5864   3956003596862.8726   3960963940869.5513   3961352994325.352   3966773659105.5117   3967381205016.278   
0.0021974010622941432   3574026308174.9917   3574224736002.7544   3574275440640.6807   3574275492559.7773   3575022838037.7485   3575023670777.797   3576268500366.1934   3576272733631.6514   3578012427626.017   3578025886912.2354   3580254619817.2188   3580287743178.1997   3582995076939.7993   3583064479181.0747   3586233798993.758   3586364105750.5347   3589970785979.0938   3590196878085.859   3594206037895.8086   3594575748790.056   3598939554743.9014   3599516634880.4   
0.0023664319132398466   3259899494719.043   3260078068569.2515   3260098596976.9907   3260098646806.5586   3260695903750.836   3260696702937.313   3261691415040.577   3261695477396.931   3263085130846.215   3263098045190.1133   3264877051167.7495   3264908828279.5933   3267067176005.1807   3267133743361.9336   3269655505358.5083   3269780454937.3823   3272642039227.7324   3272858760007.214   3276026777612.8535   3276381013736.591   3279809720513.8706   3280362382844.3945   
0.00253546276418555   2984353885388.7925   2984514964639.628   2984508439463.3716   2984508487638.2734   2984972101687.109   2984972874296.219   2985744872060.0034   2985748798981.843   2986826750582.0566   2986839232821.898   2988217737253.2676   2988248445977.0146   2989917832073.6367   2989982147193.471   2991927035043.164   2992047722509.743   2994245346161.849   2994454598083.81   2996872765429.692   2997214642552.6387   2999809292846.6934   3000342409087.2305   
0.0027044936151312533   2740300744763.8794   2740446265970.4175   2740415392348.031   2740415439222.487   2740759335100.4834   2740760086814.5254   2741332573021.2383   2741336393404.3564   2742135106110.295   2742147248161.3306   2743166934367.6533   2743196801051.0303   2744428057793.314   2744490595327.7725   2745918476387.277   2746035793879.3755   2747638190149.541   2747841523223.1914   2749587199080.108   2749919255884.217   2751765503178.976   2752283042993.646   
0.0028735244660769567   2522326013959.1973   2522457591137.5835   2522404759719.284   2522404805583.5767   2522640996999.5454   2522641732475.7803   2523034725799.9805   2523038463329.0884   2523585946120.5903   2523597823328.905   2524294657961.3735   2524323868171.548   2525160861322.331   2525222010463.8   2526184556203.4624   2526299235364.214   2527365742604.768   2527564428263.4697   2528704420526.248   2529028739935.0884   2530200589967.902   2530705811246.371   
0.00304255531702266   2326224651841.3022   2326343648814.8447   2326271009148.315   2326271054240.647   2326410081069.3525   2326410804129.3403   2326641867604.4155   2326645541716.712   2326966368753.5034   2326978042964.163   2327383584516.616   2327412290605.6265   2327893514893.7544   2327953595266.9526   2328496159884.9175   2328608801796.0   2329191519490.106   2329386602738.1445   2329979593709.3193   2330297888572.9014   2330860382542.5576   2331355965868.3633   
0.0032115861679683634   2148682008481.0396   2148789592108.0737   2148699105724.0286   2148699150238.9077   2148750397452.9954   2148751111217.9033   2148835883667.94   2148839510241.8071   2148955564368.8625   2148967086119.1914   2149109439555.7627   2149137766070.3235   2149297509228.641   2149356782258.7417   2149519773387.497   2149630869993.8364   2149776232032.3313   2149968568793.5103   2150066885163.1433   2150380559674.8782   2150391732779.9329   2150879877897.5005   
0.0033806170189140668   1987050771322.3528   1987147951339.2893   1987041430611.9119   1987041474706.2617   1987013408480.589   1987014115469.0176   1986966704928.385   1986970296781.3154   1986901319955.2988   1986912730061.2732   1986817253561.331   1986845301157.4744   1986714505746.4814   1986773182889.927   1986593076510.7502   1986703026142.6035   1986452965854.1375   1986643250052.6934   1986294173776.6426   1986604368048.673   1986116700278.2664   1986599196181.7273   
0.00354964786985977   1839191628227.6873   1839279287529.8035   1839158424367.6392   1839158468165.2434   1839058812787.4949   1839059514986.9165   1838892793487.254   1838896360739.721   1838660366466.917   1838671697182.737   1838361531726.4836   1838389380032.3638   1837996289265.954   1838054538033.271   1837564639085.3281   1837673757825.7117   1837066581184.6062   1837255364597.0115   1836502115563.7874   1836809738340.5017   1835871242222.8728   1836349518659.0142   
0.0037186787208054735   1703357375546.1738   1703436293512.715   1703302680650.994   1703302724245.8054   1703138595965.4539   1703139294884.982   1702865121489.554   1702868671833.5938   1702482257223.2944   1702493533097.778   1701990003166.6746   1702017712898.0786   1701388359319.695   1701446307729.6187   1700677325682.3552   1700785855781.1733   1699856902254.6558   1700044609220.227   1698927089036.5964   1699232841967.8506   1697887886028.177   1698363051766.3276   
0.003887709571751177   1578107250465.4624   1578178121142.8352   1578033267970.1575   1578033311428.708   1577811320484.243   1577812017193.9749   1577441408007.7183   1577444946907.6357   1576923530540.5842   1576934769057.4255   1576257688082.8403   1576285302625.7166   1575443880634.4868   1575501620548.364   1574482108195.5234   1574590224374.8152   1573372370765.9502   1573559309223.5037   1572114668345.7673   1572419064223.238   1570709000934.9746   1571181872563.29   
0.00405674042269688   1462242673847.8887   1462306120275.9072   1462151464569.8206   1462151507933.1091   1461877836735.616   1461878531896.572   1461421790345.275   1461425321190.1006   1460783325398.7979   1460794537463.035   1459962441896.184   1459989988509.86   1458959139837.4343   1459016729496.3896   1457773419222.548   1457881233478.509   1456405280051.5254   1456591649954.4182   1454854722324.3662   1455158099004.2727   1453121746041.0708   1453592869982.8867   
0.004225771273642583   1354758410186.3638   1354814995793.0957   1354651912359.1472   1354651955644.0933   1354332418877.4968   1354333112764.872   1353799929741.4128   1353803453963.4458   1353054444950.8955   1353065635267.35   1352095964505.9443   1352123455259.468   1350924488406.5598   1350981954406.9307   1349540016652.742   1349647581997.182   1347942549244.4902   1348128449122.4924   1346132086181.8052   1346434617452.0857   1344108627464.6865   1344578297181.306   
